known	unknown	DDC	DDE	TFC
0427IbnCaliShahrazuri.Hadith.Shamela0021691-ara1	Shia004341	0.93292	~	~
0427JuriNaysaburi.QawaricQuran.ShamAY0033672-ara1	Shia004341	0.93984	~	~
0427JuriNaysaburi.QawaricQuran.ShamAY0033672-ara1	Shia003227Vols	0.93807	~	~
0427JuriNaysaburi.QawaricQuran.ShamAY0033672-ara1	Shia003078Vols	0.93729	~	~
0427JuriNaysaburi.QawaricQuran.ShamAY0033672-ara1	Shia003426Vols	0.9328	~	~
0427Sahmi.TarikhJurjan.Shamela0011077-ara1	Shia003487	0.98668	~	0.94781
0427Sahmi.TarikhJurjan.Shamela0011077-ara1	Shia003105Vols	0.93073	~	~
0428IbnAbiCaliIsfahani.Fawaid.ShamAY0038127-ara1	Shia003488Vols	0.93447	~	~
0428IbnSina.QanunFiTibb.Shamela0010706-ara1	Shia004669Vols	0.996	~	0.98501
0429AbuMansurThacalibi.Jawahir.ShamAY0034066-ara1	Shia004541	0.9346	~	~
0429AbuMansurThacalibi.MutanabbiWaMaLahu.Shamela0037032-ara1	Shia004644Vols	0.95905	~	~
0429AbuMansurThacalibi.YatimatDahr.Shamela0006743-ara1	Shia004644Vols	0.97817	~	~
0429IbnTahirBaghdadi.FarqBaynaFiraq.JK000334-ara1	Shia004499Vols	0.94072	~	~
0430AbuNucaymIsbahani.DalailNubuwwa.Shamela0010637-ara1	Shia003714Vols	0.93856	~	~
0430AbuNucaymIsbahani.DhikrManIsmuhuShucba.JK001241-ara1	Shia003488Vols	0.95802	~	~
0430AbuNucaymIsbahani.Ducafa.JK000502-ara1	Shia003070	0.9409	~	~
0430AbuNucaymIsbahani.FadilatCadilin.JK000860-ara1	Shia003488Vols	0.93893	~	~
0430AbuNucaymIsbahani.HilyatAwliya.JK000022-ara1	Shia003488Vols	0.94523	~	~
0430AbuNucaymIsbahani.ImamaWaRaddCalaRafida.Shamela0006449-ara1	Shia004243Vols	0.93239	~	~
0430AbuNucaymIsbahani.MacrifatSahaba.JK009408-ara1	Shia003488Vols	0.96991	~	0.94057
0430AbuNucaymIsbahani.MacrifatSahaba.JK009408-ara1	Shia003060Vols	0.93918	~	~
0430AbuNucaymIsbahani.MajlisMinAmali.Shamela0013080-ara1	Shia003488Vols	0.94732	~	~
0430AbuNucaymIsbahani.MajlisMinAmali.Shamela0013080-ara1	Shia003060Vols	0.93548	~	~
0430AbuNucaymIsbahani.MuntakhabMinShucara.Shamela0027105-ara1	Shia003488Vols	0.97179	~	~
0430AbuNucaymIsbahani.MusnadAbiHanifa.Shia002099-ara1	Shia003488Vols	0.94029	~	~
0430AbuNucaymIsbahani.MusnadMustakhrajCalaSahihMuslim.JK000977-ara1	Shia003488Vols	0.95552	~	~
0430AbuNucaymIsbahani.MusnadMustakhrajCalaSahihMuslim.JK000977-ara1	Shia003060Vols	0.9372	~	~
0430AbuNucaymIsbahani.SifatJanna.Shamela0021602-ara1	Shia003488Vols	0.9472	~	~
0430AbuNucaymIsbahani.SifatNifaq.Shamela0021485-ara1	Shia003078Vols	0.94783	~	~
0430AbuNucaymIsbahani.TarikhIsbahan.Shia003488Vols-ara1	Shia003488Vols	0.99744	~	0.99288
0430CabdMalikIbnBishranUmawi.Amali.Shamela0001453-ara1	Shia003488Vols	0.93238	~	~
0432Mustaghfiri.DalailNubuwwa.ShamAY0034438-ara1	Shia004341	0.94763	~	~
0433AbuSacdNasruyi.Amali.ShamAY0032799-ara1	Shia003105Vols	0.93016	~	~
0434IbnAhmadHarawi.Masmucat.Shamela0009855-ara1	Shia003473	0.93091	~	~
0436SharifMurtada.MuqnicFiGhayba.Shia003688-ara1	Shia003688	0.97999	~	~
0436SharifMurtada.MuqnicFiGhayba.Shia003688-ara1	Shia003996Vols	0.93645	~	~
0436SharifMurtada.Rasail.Shia000019Vols-ara1	Shia003996Vols	0.94708	~	~
0436SharifMurtada.ShafiFiImama.Shia003996Vols-ara1	Shia003996Vols	0.97943	~	~
0436SharifMurtada.TanzihAnbiya.Shia003689-ara1	Shia003689	0.98764	~	0.94866
0436SharifMurtada.TanzihAnbiya.Shia003689-ara1	Shia004268	0.94436	~	~
0436SharifMurtada.TanzihAnbiya.Shia003689-ara1	Shia003701	0.93341	~	~
0439IbnMuhammadKhallal.Amali.Shamela0009311-ara1	Shia003488Vols	0.95076	~	~
0439IbnMuhammadKhallal.DhikrManLamYakunLahuIllaHadithWahid.Shamela0012546-ara1	Shia003078Vols	0.96893	~	0.93194
0439IbnMuhammadKhallal.DhikrManLamYakunLahuIllaHadithWahid.Shamela0012546-ara1	Shia003426Vols	0.94966	~	~
0440AbuRayhanBiruni.Jamahir.Shamela0000699-ara1	Shia003634Vols	0.93897	~	~
0440AbuRayhanBiruni.TahqiqMaLilHind.JK010648-ara1	Shia003634Vols	0.94184	~	~
0440AbuRayhanBiruni.TahqiqMaLilHind.JK010648-ara1	Shia004042Vols	0.9325	~	~
0441IbnCaliSuri.FawaidCawali.JK000602-ara1	Shia003062Vols	0.93006	~	~
0441IbnCaliSuri.FawaidMuntaqat.Shia002100-ara1	Shia003236Vols	0.94607	~	~
0441IbnCaliSuri.FawaidMuntaqat.Shia002100-ara1	Shia003487	0.94565	~	~
0441IbnCaliSuri.FawaidMuntaqat.Shia002100-ara1	Shia003105Vols	0.93934	~	~
0441IbnCaliSuri.FawaidMuntaqat.Shia002100-ara1	Shia003157Vols_c	0.93735	~	~
0441IbnCaliSuri.FawaidMuntaqat.Shia002100-ara1	Shia003430Vols	0.93643	~	~
0441IbnCaliSuri.FawaidMuntaqat.Shia002100-ara1	Shia003241Vols_b	0.93382	~	~
0441IbnMuhammadCatiqi.Takhrij.Shamela0022334-ara1	Shia003060Vols	0.9328	~	~
0443IbnCaliBasri.HadithMalik.Shamela0021696-ara1	Shia003060Vols	0.93233	~	~
0444AbuCamrDani.SunanWarida.Shamela0013034-ara1	Shia003078Vols	0.94511	~	~
0444AbuQasimAzaji.Hadith.ShamAY0032871-ara1	Shia003488Vols	0.95061	~	~
0444AbuQasimAzaji.Hadith.ShamAY0032871-ara1	Shia003060Vols	0.93324	~	~
0445AbuCabdAllahCalawi.TasmiyatManRawaCanImamZayd.Zaydiyya0000143-ara1	Shia002931	0.93227	~	~
0445IbnCaliShajari.FadlZiyaratHusayn.Shia003690-ara1	Shia003690	0.99178	~	0.9666
0446AbuYaclaKhalili.Fawaid.Shamela0008240-ara1	Shia003488Vols	0.96099	~	~
0446AbuYaclaKhalili.Fawaid.Shamela0008240-ara1	Shia003060Vols	0.93071	~	~
0446AbuYaclaKhalili.IrshadFiMacrifaCulama.JK000732-ara1	Shia003062Vols	0.94137	~	~
0446AbuYaclaKhalili.IrshadFiMacrifaCulama.JK000732-ara1	Shia003074	0.93921	~	~
0446AbuYaclaKhalili.IrshadFiMacrifaCulama.JK000732-ara1	Shia003060Vols	0.93542	~	~
0446AbuYaclaKhalili.IrshadFiMacrifaCulama.JK000732-ara1	Shia003487	0.93175	~	~
0446AbuYaclaKhalili.IrshadFiMacrifaCulama.JK000732-ara1	Shia003105Vols	0.93078	~	~
0447AbuSalahHalabi.Kafi.Shia000023-ara1	Shia004000	0.93784	~	~
0447AbuSalahHalabi.TaqribMacarif.Shia004000-ara1	Shia004000	0.97564	~	~
0449AbuFathKarajiki.DalilNass.Shia004002-ara1	Shia004002	0.98178	~	~
0449AbuFathKarajiki.DalilNass.Shia004002-ara1	Shia003684Vols	0.93094	~	~
0449AbuFathKarajiki.QawlMubin.Shia004001-ara1	Shia004001	0.97551	102.6	~
0449AbuFathKarajiki.Tacajjub.Shia001331-ara1	Shia003684Vols	0.93709	~	~
0449AbuFathKarajiki.Tacajjub.Shia001331-ara1	Shia003710	0.93546	~	~
0449AbuFathKarajiki.Tacajjub.Shia001331-ara1	Shia004205	0.93396	~	~
0450Najashi.Rijal.Shia002931-ara1	Shia002931	0.99668	~	0.98082
0450Najashi.Rijal.Shia002931-ara1	Shia003991	0.94125	~	~
0451AbuCuthmanBuhayri.Fawaid.Shamela0029960-ara1	Shia003488Vols	0.93467	~	~
0454AbuMuhammadJawhari.FawaidMinHadithIbnAbiSabir.ShamAY0032787-ara1	Shia004243Vols	0.94091	~	~
0454IbnAhmadRazi.AhadithFiDhammKalam.Shamela0026462-ara1	Shia004492	0.94625	75.11	~
0454IbnSalamaMisri.MusnadShihab.Shia002103Vols-ara1	Shia003488Vols	0.94994	~	~
0456IbnHazm.IhkamFiUsulAhkam.ShamAY0034182-ara1	Shia002905Vols	0.98931	~	0.9653
0456IbnHazm.JamharatAnsab.Shamela0009793-ara1	Shia003457	0.94774	~	~
0456IbnHazm.JawamicSira.Shamela0009728-ara1	Shia003056	0.96648	~	~
0456IbnHazm.JawamicSira.Shamela0009728-ara1	Shia003457	0.9583	~	~
0456IbnHazm.JawamicSira.Shamela0009728-ara1	Shia003092Vols	0.93089	~	~
0456IbnHazm.NaqtCarus.JK009341-ara1	Shia003457	0.93196	~	~
0456IbnHazm.NubdhaKafiya.Shamela0006321-ara1	Shia002905Vols	0.94218	~	~
0456IbnHazm.Rasail.Shamela0001038-ara1	Shia003634Vols	0.94117	~	~
0456IbnHazm.RisalatTalkhis.JK009349-ara1	Shia002905Vols	0.93223	~	~
0457IbnAhmadSayrafi.Mashyakha.Shamela0012749-ara1	Shia003078Vols	0.94458	~	~
0457IbnAhmadSayrafi.Mashyakha.Shamela0012749-ara1	Shia004341	0.94121	~	~
0457IbnAhmadSayrafi.Mashyakha.Shamela0012749-ara1	Shia003227Vols	0.9314	~	~
0458AbuYaclaIbnFarra.Amali.Shamela0026579-ara1	Shia003426Vols	0.94981	~	~
0458AbuYaclaIbnFarra.Amali.Shamela0026579-ara1	Shia003078Vols	0.94196	~	~
0458AbuYaclaIbnFarra.Amali.Shamela0026579-ara1	Shia004341	0.9368	~	~
0458AbuYaclaIbnFarra.Amali.Shamela0026579-ara1	Shia003105Vols	0.93272	~	~
0458AbuYaclaIbnFarra.FawaidSihah.ShamAY0032912-ara1	Shia003060Vols	0.9344	~	~
0458AbuYaclaIbnFarra.FawaidSihah.ShamAY0032912-ara1	Shia003105Vols	0.93181	~	~
0458AbuYaclaIbnFarra.FawaidSihah.ShamAY0032912-ara1	Shia004341	0.93058	~	~
0458Bayhaqi.Adab.Shamela0008203-ara1	Shia004341	0.93667	~	~
0458Bayhaqi.FadailAwqat.JK000024-ara1	Shia004341	0.94274	~	~
0458Bayhaqi.Khilafiyyat.Sham19Y0131336-ara1	Shia003488Vols	0.94203	~	~
0458Bayhaqi.MacrifatSunanWaAthar.Shamela0002863-ara1	Shia004341	0.93614	~	~
0458Bayhaqi.QadaWaQadar.JK009179-ara1	Shia003105Vols	0.93099	~	~
0458Bayhaqi.SunanKubra.Sham19Y0148486-ara1	Shia003697	0.95288	~	~
0458Bayhaqi.SunanKubra.Sham19Y0148486-ara1	Shia003105Vols	0.93413	~	~
0459CaliIbnAbiGhanaimCumariNassaba.Majdi.Shia003445-ara1	Shia003445	0.9833	~	0.98019
0459IbnMuhammadDimashqi.Fawaid.Shamela0026566-ara1	Shia003060Vols	0.95318	~	~
0459IbnMuhammadDimashqi.Fawaid.Shamela0026566-ara1	Shia003062Vols	0.93757	~	~
0460ShaykhTusi.Amali.Shia001334-ara1	Shia003692	0.95658	~	~
0460ShaykhTusi.Amali.Shia001334-ara1	Shia003683	0.95328	~	~
0460ShaykhTusi.Amali.Shia001334-ara1	Shia004341	0.94275	~	~
0460ShaykhTusi.Fihrist.Shia002934-ara1	Shia002934	0.96726	~	~
0460ShaykhTusi.IkhtiyarMacrifatRijal.Shia002932Vols-ara1	Shia002932Vols	0.9796	~	0.94605
0460ShaykhTusi.Istibsar.Shia001157Vols-ara1	Shia002945Vols	0.93286	~	~
0460ShaykhTusi.Rijal.Shia002935-ara1	Shia002935	0.9526	~	~
0460ShaykhTusi.TahdhibAhkam.Shia001161Vols-ara1	Shia002945Vols	0.94951	~	~
0463IbnCabdBarr.Durar.Shamela0010695-ara1	Shia003092Vols	0.95902	~	~
0463IbnCabdBarr.Durar.Shamela0010695-ara1	Shia003044Vols	0.95163	~	~
0463IbnCabdBarr.Durar.Shamela0010695-ara1	Shia003457	0.94683	~	~
0463IbnCabdBarr.Durar.Shamela0010695-ara1	Shia003424	0.94561	~	~
0463IbnCabdBarr.Durar.Shamela0010695-ara1	Shia003055	0.94209	~	~
0463IbnCabdBarr.Durar.Shamela0010695-ara1	Shia003473	0.93738	~	~
0463IbnCabdBarr.InbahCalaQabail.Shia002117-ara1	Shia003056	0.95592	~	~
0463IbnCabdBarr.InbahCalaQabail.Shia002117-ara1	Shia003457	0.93604	~	~
0463IbnCabdBarr.IsticabFiMacrifatAshab.JK000778-ara1	Shia003055	0.94571	~	~
0463IbnCabdBarr.IsticabFiMacrifatAshab.JK000778-ara1	Shia003044Vols	0.93409	~	~
0463IbnCabdBarr.IsticabFiMacrifatAshab.JK000778-ara1	Shia003105Vols	0.9305	~	~
0463IbnCabdBarr.TamhidMuwatta.Shamela0001719-ara1	Shia004341	0.93799	~	~
0463IbnCabdBarr.TamhidMuwatta.Shamela0001719-ara1	Shia003074	0.93688	~	~
0463IbnCabdBarr.TamhidMuwatta.Shamela0001719-ara1	Shia003426Vols	0.93554	~	~
0463IbnCabdBarr.TamhidMuwatta.Shamela0001719-ara1	Shia003101Vols	0.93484	~	~
0463IbnCabdBarr.TamhidMuwatta.Shamela0001719-ara1	Shia003227Vols	0.9328	~	~
0463KhatibBaghdadi.ArbacMajalis.Shamela0030025-ara1	Shia003488Vols	0.93334	~	~
0463KhatibBaghdadi.AsmaMubhama.Shamela0005815-ara1	Shia004341	0.94362	~	~
0463KhatibBaghdadi.AsmaMubhama.Shamela0005815-ara1	Shia003473	0.93667	~	~
0463KhatibBaghdadi.Bukhala.Shamela0021475-ara1	Shia003105Vols	0.939	~	~
0463KhatibBaghdadi.Bukhala.Shamela0021475-ara1	Shia003430Vols	0.93793	~	~
0463KhatibBaghdadi.Bukhala.Shamela0021475-ara1	Shia003129Vols	0.93349	~	~
0463KhatibBaghdadi.FaslLiWaslMudrajFiNaql.Shamela0010842-ara1	Shia003230Vols	0.93129	~	~
0463KhatibBaghdadi.IhtijajBiShafici.JK000275-ara1	Shia003488Vols	0.94355	~	~
0463KhatibBaghdadi.IhtijajBiShafici.JK000275-ara1	Shia003430Vols	0.93583	~	~
0463KhatibBaghdadi.IqtidaCilmCamal.Shamela0012985-ara1	Shia003488Vols	0.93872	~	~
0463KhatibBaghdadi.IqtidaCilmCamal.Shamela0012985-ara1	Shia003157Vols_b	0.93053	~	~
0463KhatibBaghdadi.KifayaFiCilmRiwaya.Shia002158-ara1	Shia003430Vols	0.9344	~	~
0463KhatibBaghdadi.MuttafiqWaMuftariq.Shamela0009076-ara1	Shia003487	0.94959	~	~
0463KhatibBaghdadi.MuttafiqWaMuftariq.Shamela0009076-ara1	Shia003105Vols	0.93749	~	~
0463KhatibBaghdadi.MuttafiqWaMuftariq.Shamela0009076-ara1	Shia003241Vols_b	0.93213	~	~
0463KhatibBaghdadi.MuwaddihAwham.Shamela0006025-ara1	Shia003487	0.95738	~	~
0463KhatibBaghdadi.MuwaddihAwham.Shamela0006025-ara1	Shia003105Vols	0.95696	~	~
0463KhatibBaghdadi.MuwaddihAwham.Shamela0006025-ara1	Shia003426Vols	0.9471	~	~
0463KhatibBaghdadi.MuwaddihAwham.Shamela0006025-ara1	Shia003062Vols	0.94335	~	~
0463KhatibBaghdadi.MuwaddihAwham.Shamela0006025-ara1	Shia002931	0.94306	~	~
0463KhatibBaghdadi.MuwaddihAwham.Shamela0006025-ara1	Shia003241Vols_b	0.94145	~	~
0463KhatibBaghdadi.MuwaddihAwham.Shamela0006025-ara1	Shia003157Vols_d	0.93662	~	~
0463KhatibBaghdadi.MuwaddihAwham.Shamela0006025-ara1	Shia003060Vols	0.93546	~	~
0463KhatibBaghdadi.MuwaddihAwham.Shamela0006025-ara1	Shia004237	0.93398	~	~
0463KhatibBaghdadi.MuwaddihAwham.Shamela0006025-ara1	Shia003074	0.93092	~	~
0463KhatibBaghdadi.SharafAshabHadith.Shamela0013125-ara1	Shia003078Vols	0.94819	~	~
0463KhatibBaghdadi.SharafAshabHadith.Shamela0013125-ara1	Shia003426Vols	0.93176	~	~
0463KhatibBaghdadi.TaliTalkhisMutashabih.Shamela0006003-ara1	Shia003487	0.95401	~	~
0463KhatibBaghdadi.TaliTalkhisMutashabih.Shamela0006003-ara1	Shia003105Vols	0.94192	~	~
0463KhatibBaghdadi.TaliTalkhisMutashabih.Shamela0006003-ara1	Shia003241Vols_b	0.93337	~	~
0463KhatibBaghdadi.TaliTalkhisMutashabih.Shamela0006003-ara1	Shia002931	0.93208	~	~
0463KhatibBaghdadi.TaliTalkhisMutashabih.Shamela0006003-ara1	Shia003157Vols_d	0.93206	~	~
0463KhatibBaghdadi.TalkhisMutashabih.Shamela0021477-ara1	Shia003157Vols_c	0.94828	~	~
0463KhatibBaghdadi.TalkhisMutashabih.Shamela0021477-ara1	Shia003430Vols	0.93963	~	~
0463KhatibBaghdadi.TalkhisMutashabih.Shamela0021477-ara1	Shia003157Vols_b	0.93575	~	~
0463KhatibBaghdadi.TalkhisMutashabih.Shamela0021477-ara1	Shia003487	0.93412	~	~
0463KhatibBaghdadi.TalkhisMutashabih.Shamela0021477-ara1	Shia003241Vols_b	0.93204	~	~
0463KhatibBaghdadi.TalkhisMutashabih.Shamela0021477-ara1	Shia003488Vols	0.93006	~	~
0463KhatibBaghdadi.TaqyidCilm.Shamela0013089-ara1	Shia003105Vols	0.95911	~	~
0463KhatibBaghdadi.TaqyidCilm.Shamela0013089-ara1	Shia003157Vols_d	0.94076	~	~
0463KhatibBaghdadi.TaqyidCilm.Shamela0013089-ara1	Shia003487	0.93865	~	~
0463KhatibBaghdadi.TaqyidCilm.Shamela0013089-ara1	Shia002931	0.93441	~	~
0463KhatibBaghdadi.TaqyidCilm.Shamela0013089-ara1	Shia003426Vols	0.93362	~	~
0463KhatibBaghdadi.TarikhBaghdad.Shamela0000736-ara2	Shia003129Vols	0.96308	~	~
0465IbnMuhtadi.Fawaid.ShamAY0032765-ara1	Shia003078Vols	0.95032	~	~
0465IbnMuhtadi.Fawaid.ShamAY0032765-ara1	Shia003227Vols	0.93964	~	~
0465IbnMuhtadi.Fawaid.ShamAY0032765-ara1	Shia003426Vols	0.93843	~	~
0465IbnMuhtadi.Fawaid.ShamAY0032765-ara1	Shia004341	0.9384	~	~
0465IbnMuhtadi.Juz.ShamAY0035235-ara1	Shia003060Vols	0.94029	~	~
0465IbnMuhtadi.Juz.ShamAY0035235-ara1	Shia003488Vols	0.93366	~	~
0465IbnMuhtadi.Mashyakha.ShamAY0032959-ara1	Shia003078Vols	0.95487	~	~
0465IbnMuhtadi.Mashyakha.ShamAY0032959-ara1	Shia003227Vols	0.94544	~	~
0465IbnMuhtadi.Mashyakha.ShamAY0032959-ara1	Shia003426Vols	0.94277	~	~
0465IbnMuhtadi.Mashyakha.ShamAY0032959-ara1	Shia004341	0.94034	~	~
0468IbnAhmadWahidiNaysaburi.AsbabNuzul.ShamAY0036736-ara1	Shia004341	0.94083	~	~
0470CaliIbnGhanaim.Fawaid.Shamela0029922-ara1	Shia003488Vols	0.93018	~	~
0470IbnMuhammadIbnMandahIsbahani.Mustakhraj.Sham19Y0122397-ara1	Shia003236Vols	0.94361	~	~
0470IbnMuhammadIbnMandahIsbahani.Mustakhraj.Sham19Y0122397-ara1	Shia003430Vols	0.94352	~	~
0470IbnMuhammadIbnMandahIsbahani.Mustakhraj.Sham19Y0122397-ara1	Shia003487	0.94283	~	~
0470IbnMuhammadIbnMandahIsbahani.Mustakhraj.Sham19Y0122397-ara1	Shia003105Vols	0.93113	~	~
0470IbnMuhammadIbnMandahIsbahani.Mustakhraj.Sham19Y0122397-ara1	Shia003157Vols_c	0.9309	~	~
0470IbnMuhammadIbnMandahIsbahani.TahrimAklTin.ShamAY0033713-ara1	Shia003488Vols	0.94188	~	~
0470MuayyadFiDinShirazi.Sira.Kraken210615213257-ara1	Shia004070	0.93509	~	~
0471CabdQahirJurjani.AsrarBalagha.Sham19Y0017387-ara1	Shia003634Vols	0.93712	~	~
0471IbnAhmadIbnBannaBaghdadi.RisalaMughniyya.Shamela0006782-ara1	Shia003105Vols	0.94241	~	~
0471IbnAhmadIbnBannaBaghdadi.RisalaMughniyya.Shamela0006782-ara1	Shia003697	0.93053	~	~
0471IbnCaliBalkhi.Wakhshiyyat.Shamela0029991-ara1	Shia003078Vols	0.95358	~	~
0474IbnKhalafBaji.TacdilWaTajrih.JK000499-ara1	Shia003241Vols_b	0.93071	~	~
0474IbnKhalafBaji.TacdilWaTajrih.JK000499-ara1	Shia003070	0.93015	~	~
0475IbnMakula.IkmalFiRafcIrtiyab.JK000582-ara1	Shia003056	0.96026	~	~
0475IbnMakula.TahdhibMustamirr.Shamela0005798-ara1	Shia003314	0.93724	~	~
0475IbnMakula.TahdhibMustamirr.Shamela0005798-ara1	Shia003241Vols_b	0.9358	~	~
0475IbnMakula.TahdhibMustamirr.Shamela0005798-ara1	Shia003146Vols	0.93431	~	~
0475IbnMandahCabdWahhabIsbahani.Fawaid.Shia002163-ara1	Shia003488Vols	0.94372	~	~
0475IbnMandahCabdWahhabIsbahani.Fawaid.Shia002163-ara1	Shia003060Vols	0.93678	~	~
0476AbuIshaqShirazi.LumacFiUsulFiqh.Shia002913-ara1	Shia002913	0.93344	~	~
0476IbnAbiSaqrAnbari.Mashyakha.Sham19Y0005725-ara1	Shia003487	0.94031	~	~
0476IbnAbiSaqrAnbari.Mashyakha.Sham19Y0005725-ara1	Shia003105Vols	0.93599	~	~
0478ImamHaramaynJuwayni.BurhanFiUsulFiqh.JK000781-ara1	Shia002916	0.93302	~	~
0479MurshidYahyaJurjani.AmaliIthnayniyya.Zaydiyya0000131-ara1	Shia003683	0.93592	~	~
0479MurshidYahyaJurjani.AmaliIthnayniyya.Zaydiyya0000131-ara1	Shia003426Vols	0.9345	~	~
0479MurshidYahyaJurjani.AmaliIthnayniyya.Zaydiyya0000131-ara1	Shia003044Vols	0.93115	~	~
0480IbnAhmadHakimHaskani.ShawahidTanzil.Shia002550Vols-ara1	Shia004341	0.94809	~	~
0480IbnAhmadHakimHaskani.ShawahidTanzil.Shia002550Vols-ara1	Shia003426Vols	0.94723	~	~
0480IbnAhmadHakimHaskani.ShawahidTanzil.Shia002550Vols-ara1	Shia003683	0.9447	~	~
0480IbnAhmadHakimHaskani.ShawahidTanzil.Shia002550Vols-ara1	Shia003227Vols	0.94445	~	~
0480IbnAhmadHakimHaskani.ShawahidTanzil.Shia002550Vols-ara1	Shia003078Vols	0.93903	~	~
0481AnsariHarawi.DhammKalam.ShamAY0033886-ara1	Shia004494Vols	0.94261	~	~
0481NasirKhusraw.SafarNamah.Shamela0006707-ara1	Shia003490	0.98681	~	~
0483IbnAhmadSarakhsi.SharhSiyarKabir.JK009218-ara1	Shia003154Vols	0.97997	~	~
0483IbnAhmadSarakhsi.Usul.Shia002914Vols-ara1	Shia002914Vols	0.9892	~	0.95696
0483IbnMuhammadIbnMaghaziliWasiti.ManaqibCali.Shamela0026456-ara1	Shia004341	0.94479	~	~
0483IbnMuhammadIbnMaghaziliWasiti.ManaqibCali.Shamela0026456-ara1	Shia003697	0.93622	~	~
0483IbnMuhammadIbnMaghaziliWasiti.ManaqibCali.Shamela0026456-ara1	Shia003683	0.93438	~	~
0485NizamMulkWazir.Amali.Shamela0009608-ara1	Shia003488Vols	0.95233	~	~
0487AbuCubaydBakri.MasalikWaMamalik.Shamela0023849-ara1	Shia003493Vols	0.93965	~	~
0487AbuCubaydBakri.MucjamMaIstacjama.Shia003919Vols-ara1	Shia003919Vols	0.96016	~	~
0487AbuQasimMasisi.HadithSabuni.ShamAY0032870-ara1	Shia004243Vols	0.95551	~	~
0487AbuQasimMasisi.HadithSabuni.ShamAY0032870-ara1	Shia004341	0.94156	~	~
0487AbuQasimMasisi.HadithSabuni.ShamAY0032870-ara1	Shia004246	0.93807	~	~
0488AbuFadlIbnKhayrun.FawaidCawali.ShamAY0032946-ara1	Shia003060Vols	0.93374	~	~
0488AbuFadlIbnKhayrun.FawaidCawali.ShamAY0032946-ara1	Shia003488Vols	0.93091	~	~
0488IbnFutuhHumaydi.JadhwatMuqtabis.Shamela0005742-ara1	Shia003236Vols	0.95105	~	~
0488IbnFutuhHumaydi.JadhwatMuqtabis.Shamela0005742-ara1	Shia003430Vols	0.94453	~	~
0488IbnFutuhHumaydi.JadhwatMuqtabis.Shamela0005742-ara1	Shia003512Vols_b	0.94257	~	~
0488IbnFutuhHumaydi.JadhwatMuqtabis.Shamela0005742-ara1	Shia003310	0.93613	~	~
0488IbnFutuhHumaydi.JamcBaynaSahihayn.JK007065-ara1	Shia004247	0.94708	~	~
0489IbnFadlIsbahani.Arbacin.ShamAY0033551-ara1	Shia003230Vols	0.94801	~	~
0489IbnFadlIsbahani.Arbacin.ShamAY0033551-ara1	Shia004341	0.93084	~	~
0489IbnFadlIsbahani.FawaidCawali.Shamela0010514-ara1	Shia003488Vols	0.94632	~	~
0489IbnFadlIsbahani.FawaidCawali.Shamela0010514-ara1	Shia003060Vols	0.93979	~	~
0490IbnIbrahimNabulusi.TahrimNikahMutca.Shamela0009391-ara1	Shia003227Vols	0.9429	~	~
0491AbuCabbasIbnBishrawayh.Ahadith.ShamAY0032867-ara1	Shia003488Vols	0.93566	~	~
0491IbnMuhammadZaynabi.Amali.Shamela0030725-ara1	Shia003426Vols	0.93932	~	~
0491IbnMuhammadZaynabi.Amali.Shamela0030725-ara1	Shia004341	0.9323	~	~
0492AbuHasanKhulci.Fawaid.Shamela0010835-ara1	Shia003078Vols	0.94772	~	~
0492AbuHasanKhulci.Fawaid.Shamela0010835-ara1	Shia003426Vols	0.94634	~	~
0492AbuHasanKhulci.Khulciyyat.Shamela0030592Vols-ara1	Shia003078Vols	0.94826	~	~
0492AbuHasanKhulci.Khulciyyat.Shamela0030592Vols-ara1	Shia003426Vols	0.9476	~	~
0494HakimJushami.TanbihGhafilin.Shia003691-ara1	Shia003691	0.96848	~	~
0494HakimJushami.TanbihGhafilin.Shia003691-ara1	Shia004710Vols	0.94563	~	~
0494HakimJushami.TanbihGhafilin.Shia003691-ara1	Shia004247	0.93929	~	~
0494HakimJushami.TanbihGhafilin.Shia003691-ara1	Shia003707Vols	0.93885	~	~
0497IbnFarajIbnTallacQurtubi.AqdiyatRasul.Shamela0009769-ara1	Shia004247	0.93314	~	~
0499MurshidYahyaIbnShajari.Amali.Zaydiyya0000342-ara1	Shia003078Vols	0.94889	~	~
0499MurshidYahyaIbnShajari.Amali.Zaydiyya0000342-ara1	Shia003426Vols	0.94472	~	~
0499MurshidYahyaIbnShajari.Amali.Zaydiyya0000342-ara1	Shia003227Vols	0.93919	~	~
0500HusaynIbnCabdWahhab.CuyunMucjizat.Shia001336-ara1	Shia003768	0.93616	~	~
0500IbnAhmadSarrajBaghdadi.Fawaid.ShamAY0038144-ara1	Shia003060Vols	0.94801	~	~
0500IbnHusaynGhadairiWasiti.Rijal.Shia002936-ara1	Shia002936	0.97098	~	~
0505Ghazali.Fadaih.ShamAY0033901-ara1	Shia002916	0.93448	~	~
0505Ghazali.Fadaih.ShamAY0033901-ara1	Shia004039	0.93035	~	~
0505Ghazali.Iqtisad.Shamela0009217-ara1	Shia002916	0.95902	~	~
0505Ghazali.JanibCatifi.ShamAY0036031-ara1	Shia003986	0.93037	~	~
0505Ghazali.MahkNazar.Shamela0026538-ara1	Shia002916	0.97254	~	~
0505Ghazali.Mankhul.Shamela0003960-ara1	Shia002917	0.94737	~	~
